#F f1f2_BrennanCowan.dat
#C This file has been created using brennan2dabax2 fortran program.
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/expg/subgroups/theory/DABAX/dabax.html
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#U3W Sheet_f1f2
#UIDL xf1f2
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD
#UD The scattering factor values in this file have been calculated
#UD using the subroutine library by Brennan and Cowan:
#UD S. Brennan and P.L. Cowan (1992), Rev. Sci. Instrum. 63, 850.
#UD
#UD The values for f1 and f2 are calculated using the theoretical
#UD approximation developed by Cromer and Liberman. This theory gives
#UD accurate values far from an absorption edge but does not account
#UD for the effects of neighboring atoms, which can be
#UD critical near an absorption edge.
#UD
#UD The program suite described by Brennan and Cowan (1992) is
#UD available by ftp from the authors from
#UD http://www-ssrl.slac.stanford.edu/absorb.html or
#UD ftp://chevax.slac.stanford.edu/bren/absorb/absorb.tar.
#UD WWW interfaces to the values produced by Brennan & Cowan library
#UD can be found at the URL:
#UD http://www.bmsc.washington.edu:80/scatter/AS_periodic.html
#UD http://www.bmsc.washington.edu/scatter/periodic-table.html
#UD
#UD The data in this file a wide grid of 520 energy points in
#UD a logarithmic scale, which can be calculated from:
#UD Cte = log10(1.0D4/30.)/300.
#UD Energy(i) = 30.*10.**((i-1)*Cte), 0<i<521
#UD plus a fine step grid close to the edge (the same as used in
#UD the DABAX file f1f2_sasaki.dat). Data are available for
#UD elements with Z in the range from 3 to 92.
#UD
#S  3 Li
#UF1ADD  3.0
#N 7
#L  PhotonEnergy[eV]  f1  f2
  350.9      0.1932      0.2692
  357.7      0.1897      0.2600
  364.7      0.1863      0.2511
  371.9      0.1829      0.2425
  379.1      0.1795      0.2341
  386.5      0.1761      0.2260
  394.1      0.1727      0.2182
  401.8      0.1693      0.2106
  409.7      0.1660      0.2032
  417.7      0.1626      0.1961
  425.8      0.1593      0.1892
  434.2      0.1560      0.1825
  442.6      0.1528      0.1760
  451.3      0.1496      0.1697
  460.1      0.1464      0.1637
  469.1      0.1432      0.1578
  478.3      0.1401      0.1522
  487.6      0.1370      0.1467
  497.2      0.1340      0.1414
  506.9      0.1309      0.1362
  516.8      0.1280      0.1313
  526.9      0.1250      0.1265
  537.2      0.1222      0.1218
  547.7      0.1193      0.1174
  558.4      0.1165      0.1130
  569.4      0.1137      0.1088
  580.5      0.1110      0.1048
  591.8      0.1083      0.1009
  603.4      0.1057      0.9712E-01
  615.2      0.1031      0.9348E-01
  627.2      0.1006      0.8996E-01
  639.5      0.9805E-01  0.8657E-01
  652.0      0.9559E-01  0.8329E-01
  664.7      0.9318E-01  0.8013E-01
  677.7      0.9081E-01  0.7707E-01
  691.0      0.8848E-01  0.7413E-01
  704.5      0.8620E-01  0.7128E-01
  718.3      0.8396E-01  0.6854E-01
  732.3      0.8176E-01  0.6590E-01
  746.6      0.7960E-01  0.6335E-01
  761.2      0.7749E-01  0.6089E-01
  776.1      0.7542E-01  0.5851E-01
  791.3      0.7339E-01  0.5623E-01
  806.8      0.7140E-01  0.5402E-01
  822.5      0.6945E-01  0.5190E-01
  838.6      0.6754E-01  0.4985E-01
  855.0      0.6566E-01  0.4788E-01
  871.7      0.6382E-01  0.4598E-01
  888.8      0.6201E-01  0.4415E-01
  906.2      0.6022E-01  0.4239E-01
  923.9      0.5846E-01  0.4069E-01
  942.0      0.5670E-01  0.3906E-01
  960.4      0.5492E-01  0.3749E-01
  979.1      0.5305E-01  0.3597E-01
  998.3      0.5082E-01  0.3451E-01
  1018.      0.4926E-01  0.3316E-01
  1038.      0.4783E-01  0.3187E-01
  1058.      0.4644E-01  0.3062E-01
  1079.      0.4508E-01  0.2942E-01
  1100.      0.4377E-01  0.2826E-01
  1121.      0.4248E-01  0.2715E-01
  1143.      0.4123E-01  0.2608E-01
  1166.      0.4001E-01  0.2505E-01
  1188.      0.3883E-01  0.2406E-01
  1212.      0.3767E-01  0.2310E-01
  1235.      0.3655E-01  0.2218E-01
  1259.      0.3545E-01  0.2130E-01
  1284.      0.3439E-01  0.2045E-01
  1309.      0.3335E-01  0.1964E-01
  1335.      0.3235E-01  0.1885E-01
  1361.      0.3137E-01  0.1810E-01
  1387.      0.3041E-01  0.1737E-01
  1415.      0.2949E-01  0.1667E-01
  1442.      0.2858E-01  0.1600E-01
  1470.      0.2771E-01  0.1536E-01
  1499.      0.2686E-01  0.1474E-01
  1529.      0.2603E-01  0.1414E-01
  1558.      0.2522E-01  0.1357E-01
  1589.      0.2444E-01  0.1302E-01
  1620.      0.2368E-01  0.1249E-01
  1652.      0.2295E-01  0.1198E-01
  1684.      0.2223E-01  0.1149E-01
  1717.      0.2153E-01  0.1102E-01
  1750.      0.2086E-01  0.1057E-01
  1785.      0.2020E-01  0.1014E-01
  1820.      0.1957E-01  0.9720E-02
  1855.      0.1895E-01  0.9320E-02
  1891.      0.1835E-01  0.8936E-02
  1928.      0.1777E-01  0.8568E-02
  1966.      0.1720E-01  0.8213E-02
  2004.      0.1665E-01  0.7873E-02
  2044.      0.1612E-01  0.7547E-02
  2084.      0.1560E-01  0.7233E-02
  2124.      0.1510E-01  0.6933E-02
  2166.      0.1462E-01  0.6644E-02
  2208.      0.1415E-01  0.6366E-02
  2251.      0.1369E-01  0.6100E-02
  2295.      0.1325E-01  0.5845E-02
  2340.      0.1282E-01  0.5600E-02
  2386.      0.1240E-01  0.5364E-02
  2433.      0.1199E-01  0.5139E-02
  2480.      0.1160E-01  0.4922E-02
  2529.      0.1122E-01  0.4714E-02
  2578.      0.1085E-01  0.4515E-02
  2629.      0.1050E-01  0.4324E-02
  2680.      0.1015E-01  0.4141E-02
  2732.      0.9818E-02  0.3965E-02
  2786.      0.9494E-02  0.3796E-02
  2840.      0.9180E-02  0.3635E-02
  2896.      0.8877E-02  0.3479E-02
  2953.      0.8582E-02  0.3331E-02
  3010.      0.8297E-02  0.3189E-02
  3069.      0.8021E-02  0.3054E-02
  3129.      0.7753E-02  0.2925E-02
  3190.      0.7494E-02  0.2801E-02
  3253.      0.7244E-02  0.2682E-02
  3316.      0.7001E-02  0.2568E-02
  3381.      0.6766E-02  0.2459E-02
  3447.      0.6539E-02  0.2355E-02
  3515.      0.6319E-02  0.2254E-02
  3583.      0.6107E-02  0.2158E-02
  3653.      0.5901E-02  0.2066E-02
  3725.      0.5702E-02  0.1978E-02
  3798.      0.5509E-02  0.1894E-02
  3872.      0.5323E-02  0.1813E-02
  3948.      0.5143E-02  0.1735E-02
  4025.      0.4969E-02  0.1661E-02
  4104.      0.4800E-02  0.1589E-02
  4184.      0.4637E-02  0.1521E-02
  4266.      0.4479E-02  0.1456E-02
  4349.      0.4327E-02  0.1393E-02
  4434.      0.4180E-02  0.1333E-02
  4521.      0.4037E-02  0.1275E-02
  4609.      0.3899E-02  0.1220E-02
  4699.      0.3766E-02  0.1167E-02
  4791.      0.3637E-02  0.1117E-02
  4885.      0.3513E-02  0.1069E-02
  4980.      0.3392E-02  0.1022E-02
  5078.      0.3276E-02  0.9778E-03
  5177.      0.3163E-02  0.9353E-03
  5278.      0.3055E-02  0.8946E-03
  5381.      0.2950E-02  0.8557E-03
  5487.      0.2848E-02  0.8184E-03
  5594.      0.2750E-02  0.7826E-03
  5703.      0.2655E-02  0.7485E-03
  5815.      0.2563E-02  0.7157E-03
  5928.      0.2475E-02  0.6844E-03
  6044.      0.2389E-02  0.6544E-03
  6163.      0.2307E-02  0.6257E-03
  6283.      0.2227E-02  0.5982E-03
  6406.      0.2149E-02  0.5719E-03
  6531.      0.2075E-02  0.5468E-03
  6659.      0.2003E-02  0.5227E-03
  6789.      0.1933E-02  0.4996E-03
  6922.      0.1866E-02  0.4776E-03
  7057.      0.1801E-02  0.4565E-03
  7195.      0.1738E-02  0.4363E-03
  7336.      0.1678E-02  0.4170E-03
  7479.      0.1619E-02  0.3985E-03
  7625.      0.1562E-02  0.3808E-03
  7775.      0.1508E-02  0.3639E-03
  7927.      0.1455E-02  0.3477E-03
  8082.      0.1404E-02  0.3323E-03
  8240.      0.1355E-02  0.3175E-03
  8401.      0.1307E-02  0.3033E-03
